XXXXX
16
16
62
26
62
127
XXXXX
XXXXX
53
47
47
51
XXXXX
XXXXX
4
XXXXX
17
47
4
4
XXXXX
4
4
33
XXXXX
XXXXX
51
83
83
4
4
56
53
51
17
51
33
56
56
4
56
51
56
51
53
4
XXXXX
51
4
83
XXXXX
4
XXXXX
51
56
53
51
141
16
141
92
XXXXX
56
74
74
74
6
3
3
62
50
3
6
3
XXXXX
62
50
62
50
6
62
3
3
50
146
145
74
50
62
47
9
9
51
XXXXX
51
69
62
62
62
3
3
XXXXX
62
6
62
6
XXXXX
17
56
83
51
47
56
51
XXXXX
XXXXX
XXXXX
XXXXX
51
51
47
47
47
56
47
XXXXX
XXXXX
51
XXXXX
XXXXX
51
3
51
6
51
51
XXXXX
XXXXX
XXXXX
3
47
XXXXX
XXXXX
XXXXX
XXXXX
XXXXX
3
3
3
3
56
33
17
6
6
17
6
83
6
6
62
62
14
17
62
17
83
17
62
83
62
56
56
XXXXX
XXXXX
74
74
56
50
XXXXX
XXXXX
3
3
3
6
83
51
51
50
XXXXX
XXXXX
51
47
9
23
9
56
83
83
XXXXX
XXXXX
74
74
74
50
50
83
56
9
14
14
47
152
23
XXXXX
XXXXX
47
83
14
47
XXXXX
33
4
56
53
4
4
4
53
XXXXX
XXXXX
XXXXX
62
51
62
62
XXXXX
6
62
50
62
62
62
XXXXX
9
9
XXXXX
51
XXXXX
51
51
XXXXX
51
51
51
51
XXXXX
51
51
XXXXX
XXXXX
XXXXX
53
53
XXXXX
53
4
141
XXXXX
6
6
85
6
6
6
85
XXXXX
85
53
14
53
85
6
6
6
85
6
85
90
14
53
14
6
74
74
53
XXXXX
XXXXX
XXXXX
XXXXX
16
16
XXXXX
XXXXX
14
6
XXXXX
6
XXXXX
14
14
XXXXX
85
92
50
XXXXX
4
81
74
XXXXX
74
4
4
127
127
127
127
127
127
127
XXXXX
XXXXX
XXXXX
XXXXX
XXXXX
XXXXX
XXXXX
5
141
141
141
XXXXX
51
XXXXX
51
50
XXXXX
9
51
XXXXX
50
51
50
50
51
141
56
56
56
62
141
XXXXX
56
83
83
53
3
3
XXXXX
53
62
62
62
53
143
XXXXX
62
33
33
90
90
16
XXXXX
XXXXX
16
16
51
62
62
92
53
74
74
141
14
5
5
5
6
6
4
4
4
53
53
90
16
16
58
XXXXX
50
53
4
XXXXX
85
85
85
53
74
62
74
74
74
XXXXX
62
79
83
74
74
50
79
79
62
74
83
XXXXX
XXXXX
62
85
16
17
53
74
141
79
4
59
51
27
XXXXX
73
73
27
73
73
73
XXXXX
XXXXX
XXXXX
XXXXX
27
XXXXX
56
141
58
53
62
3
3
XXXXX
62
56
53
56
XXXXX
XXXXX
56
4
141
74
56
62
53
50
81
81
81
56
XXXXX
56
17
14
83
62
XXXXX
XXXXX
XXXXX
83
XXXXX
XXXXX
51
51
74
XXXXX
83
33
XXXXX
XXXXX
83
83
83
83
83
14
83
4
83
14
56
74
50
17
53
16
14
53
14
14
53
59
XXXXX
74
50
50
53
74
16
4
4
4
62
62
33
33
33
XXXXX
16
16
16
16
16
16
6
6
6
16
6
6
3
3
XXXXX
XXXXX
XXXXX
XXXXX
50
47
51
47
XXXXX
51
51
50
50
50
51
50
4
3
62
23
3
23
56
56
56
50
56
56
59
56
56
56
56
56
56
56
56
56
56
50
51
XXXXX
3
83
83
83
33
16
74
14
10
50
14
53
53
53
14
53
53
16
53
53
69
16
53
53
53
16
16
6
3
16
53
53
74
16
16
53
16
83
XXXXX
56
14
81
3
3
3
53
53
XXXXX
53
74
