timestamp,user_id,members,mentions,number_message
31/07/2017,4,17 62 56 66 74 83 138,138,1
31/07/2017,4,6 53,0,1
31/07/2017,5,3,0,6
31/07/2017,5,10,0,6
31/07/2017,5,47,5,30
31/07/2017,5,59,0,2
31/07/2017,5,63,0,9
31/07/2017,6,4,6,11
31/07/2017,6,9,0,4
31/07/2017,6,62,0,6
31/07/2017,6,63,0,6
31/07/2017,6,83,0,3
31/07/2017,9,3,0,5
31/07/2017,9,6,0,5
31/07/2017,9,62,0,5
31/07/2017,9,138,0,5
31/07/2017,9,141,0,2
31/07/2017,10,3,0,5
31/07/2017,10,5,0,9
31/07/2017,10,10,0,2
31/07/2017,10,17,0,10
31/07/2017,10,27,0,23
31/07/2017,10,62,0,1
31/07/2017,10,65,0,1
31/07/2017,10,80,0,3
31/07/2017,10,138,10,5
31/07/2017,11,3,0,3
31/07/2017,11,83,83,1
31/07/2017,11,83 141,0,2
31/07/2017,12,51,0,2
31/07/2017,14,53,0,1
31/07/2017,16,3,0,3
31/07/2017,16,10,0,1
31/07/2017,16,16,0,4
31/07/2017,16,79,0,10
31/07/2017,16,83,0,5
31/07/2017,17,10,0,14
31/07/2017,17,4 62 56 66 74 83 138,0,1
31/07/2017,23,4,0,3
31/07/2017,23,50,0,3
31/07/2017,26,51,0,1
31/07/2017,27,10,0,36
31/07/2017,27,73,0,1
31/07/2017,27,141,0,4
31/07/2017,32,59,0,1
31/07/2017,33,53,0,1
31/07/2017,42,47,42,1
31/07/2017,47,5,0,25
31/07/2017,47,51,47,2
31/07/2017,50,6,0,2
31/07/2017,50,23,0,1
31/07/2017,51,12,0,2
31/07/2017,51,26,0,1
31/07/2017,51,47,0,1
31/07/2017,53,3,53,5
31/07/2017,53,33,0,6
31/07/2017,53,79,0,10
31/07/2017,53,33 66,0,2
31/07/2017,53,4 6,0,1
31/07/2017,56,50,0,1
31/07/2017,56,59,0,8
31/07/2017,56,74,0,1
31/07/2017,56,143,56,1
31/07/2017,56,152 153,153,15
31/07/2017,56,4 17 62 66 74 83 138,0,1
31/07/2017,59,5,0,2
31/07/2017,59,32,0,1
31/07/2017,59,56,0,9
31/07/2017,59,63,0,5
31/07/2017,59,73,0,1
31/07/2017,59,82,0,1
31/07/2017,62,4,0,4
31/07/2017,62,6,0,2
31/07/2017,62,9,0,3
31/07/2017,62,10,0,1
31/07/2017,62,33,0,1
31/07/2017,62,47,0,1
31/07/2017,62,66,0,2
31/07/2017,62,138,0,26
31/07/2017,62,144,0,4
31/07/2017,62,17 152,152,14
31/07/2017,62,4 17 56 66 74 83 138,0,1
31/07/2017,63,3,0,4
31/07/2017,63,5,0,9
31/07/2017,63,6,0,6
31/07/2017,63,59,0,5
31/07/2017,65,10,0,2
31/07/2017,66,62,0,1
31/07/2017,74,53,0,2
31/07/2017,74,56,0,2
31/07/2017,74,79,0,1
31/07/2017,74,141,0,1
31/07/2017,74,4 17 62 56 66 83 138,0,1
31/07/2017,79,16,0,10
31/07/2017,79,53,0,11
31/07/2017,79,138,0,5
31/07/2017,79,143,0,2
31/07/2017,80,10,80,6
31/07/2017,83,6,0,4
31/07/2017,83,11,0,3
31/07/2017,83,16,0,1
31/07/2017,83,138,0,4
31/07/2017,83,141,0,3
31/07/2017,83,11 141,0,1
31/07/2017,83,17 138,0,5
31/07/2017,83,4 17 62 56 66 74 138,0,4
31/07/2017,83,4 6 66 138,0,1
31/07/2017,138,9,0,5
31/07/2017,138,10,0,1
31/07/2017,138,62,0,25
31/07/2017,138,79,0,2
31/07/2017,138,83,0,2
31/07/2017,138,141,0,7
31/07/2017,138,17 83,0,4
31/07/2017,138,4 17 62 56 66 74 83,0,3
31/07/2017,141,3,141,4
31/07/2017,141,4,0,1
31/07/2017,141,9,0,3
31/07/2017,141,16,0,3
31/07/2017,141,27,0,5
31/07/2017,141,74,0,1
31/07/2017,141,138,0,7
31/07/2017,141,153,0,1
31/07/2017,141,11 83,0,1
31/07/2017,144,62,0,2
31/07/2017,145,146,0,1
31/07/2017,147,4,0,3
31/07/2017,152,4,4,4
31/07/2017,152,17 62,62,10
31/07/2017,152,56 153,56,10
31/07/2017,153,56 152,0,2
01/08/2017,3,4,0,4
01/08/2017,3,6,0,2
01/08/2017,3,11,0,4
01/08/2017,3,17,0,8
01/08/2017,3,50,0,1
01/08/2017,3,53,0,2
01/08/2017,3,59,0,1
01/08/2017,3,65,0,4
01/08/2017,3,138,0,17
01/08/2017,3,141,0,1
01/08/2017,4,3,0,2
01/08/2017,4,6,0,10
01/08/2017,4,9,0,4
01/08/2017,4,11,0,3
01/08/2017,4,33,0,2
01/08/2017,4,141,0,1
01/08/2017,4,152,0,8
01/08/2017,4,33 6 17 83 138 152,152 6,16
01/08/2017,5,27,0,1
01/08/2017,5,47,5,43
01/08/2017,5,147,0,6
01/08/2017,5,51 47,0,2
01/08/2017,6,4,6,15
01/08/2017,6,63,63 6,12
01/08/2017,6,69,0,3
01/08/2017,6,83,0,1
01/08/2017,6,4 33 17 83 138 152,6,25
01/08/2017,9,4,0,7
01/08/2017,9,53,0,1
01/08/2017,9,62,0,4
01/08/2017,9,83,0,4
01/08/2017,9,138,0,15
01/08/2017,10,10,0,1
01/08/2017,10,16,0,1
01/08/2017,10,17,10,36
01/08/2017,10,27,0,5
01/08/2017,10,53,0,19
01/08/2017,10,62,10,10
01/08/2017,10,66,0,1
01/08/2017,10,80,0,2
01/08/2017,10,138,0,8
01/08/2017,11,3,0,2
01/08/2017,11,4,0,3
01/08/2017,11,11,0,3
01/08/2017,11,16,0,1
01/08/2017,11,50,0,1
01/08/2017,11,59,0,2
01/08/2017,11,74,0,3
01/08/2017,11,79,0,3
01/08/2017,11,83,0,2
01/08/2017,11,85,0,1
01/08/2017,11,138,138 11,6
01/08/2017,11,143,0,1
01/08/2017,11,50 147,50 147,7
01/08/2017,14,10,0,2
01/08/2017,14,62,14,2
01/08/2017,14,74,0,1
01/08/2017,14,80,0,1
01/08/2017,16,10,0,1
01/08/2017,16,74,0,6
01/08/2017,16,83,16,2
01/08/2017,16,138,0,1
01/08/2017,16,141,16,4
01/08/2017,17,3,17,5
01/08/2017,17,10,0,30
01/08/2017,23,26,0,7
01/08/2017,23,50,0,1
01/08/2017,26,23,0,18
01/08/2017,27,5,0,3
01/08/2017,27,10,0,7
01/08/2017,27,59,0,7
01/08/2017,32,73,0,3
01/08/2017,33,4,0,5
01/08/2017,33,33,0,1
01/08/2017,33,53,0,5
01/08/2017,33,62,0,1
01/08/2017,33,4 6 17 83 138 152,0,1
01/08/2017,33,53 66,0,3
01/08/2017,47,5,47,26
01/08/2017,47,51,47,5
01/08/2017,47,59,0,1
01/08/2017,47,62,0,2
01/08/2017,47,5 51,0,2
01/08/2017,50,3,0,3
01/08/2017,50,11,0,1
01/08/2017,50,23,0,2
01/08/2017,50,56,0,1
01/08/2017,50,58,0,1
01/08/2017,50,59,0,1
01/08/2017,50,147,0,5
01/08/2017,50,11 147,0,4
01/08/2017,50,56 155,0,1
01/08/2017,51,47,51,4
01/08/2017,51,12 42 47,0,2
01/08/2017,51,5 47,0,1
01/08/2017,53,3,0,2
01/08/2017,53,6,0,1
01/08/2017,53,9,0,2
01/08/2017,53,10,0,33
01/08/2017,53,33,0,4
01/08/2017,53,62,0,16
01/08/2017,53,79,0,1
01/08/2017,53,80,0,5
01/08/2017,53,33 66,33,14
01/08/2017,53,69 83,0,1
01/08/2017,56,11,56,2
01/08/2017,56,16,0,2
01/08/2017,56,50,56,4
01/08/2017,56,59,0,2
01/08/2017,56,141,0,3
01/08/2017,56,155,0,4
01/08/2017,58,50,0,1
01/08/2017,59,3,0,2
01/08/2017,59,11,0,4
01/08/2017,59,27,0,5
01/08/2017,59,47,0,3
01/08/2017,59,50,0,3
01/08/2017,59,56,0,6
01/08/2017,62,9,0,2
01/08/2017,62,10,0,7
01/08/2017,62,33,0,1
01/08/2017,62,47,0,3
01/08/2017,62,53,0,9
01/08/2017,62,138,0,11
01/08/2017,62,17 152,0,1
01/08/2017,63,6,0,4
01/08/2017,65,3,0,3
01/08/2017,65,26,0,1
01/08/2017,66,10,0,6
01/08/2017,69,6,0,3
01/08/2017,69,83,0,2
01/08/2017,69,6 83,0,1
01/08/2017,73,32,0,2
01/08/2017,74,11,0,3
01/08/2017,74,16,0,6
01/08/2017,74,79,0,16
01/08/2017,78,4 6,4 6,1
01/08/2017,79,10,0,1
01/08/2017,79,11,0,2
01/08/2017,79,74,0,14
01/08/2017,79,141,79,5
01/08/2017,80,10,0,3
01/08/2017,80,14,0,5
01/08/2017,80,53,0,11
01/08/2017,83,6,0,6
01/08/2017,83,9,0,4
01/08/2017,83,11,0,1
01/08/2017,83,16,0,3
01/08/2017,83,69,83,7
01/08/2017,83,138,0,8
01/08/2017,83,141,0,5
01/08/2017,83,4 6 66 138,83,2
01/08/2017,83,69 6,83,6
01/08/2017,85,11,0,1
01/08/2017,92,145 146,0,1
01/08/2017,138,3,0,14
01/08/2017,138,9,0,8
01/08/2017,138,10,0,14
01/08/2017,138,11,0,1
01/08/2017,138,62,0,7
01/08/2017,138,83,0,7
01/08/2017,138,4 33 6 17 83 152,0,3
01/08/2017,141,3,0,1
01/08/2017,141,4,0,2
01/08/2017,141,6,0,3
01/08/2017,141,16,0,1
01/08/2017,141,56,0,4
01/08/2017,141,83,141,5
01/08/2017,141,141,141,1
01/08/2017,143,11,0,1
01/08/2017,143,154,0,15
01/08/2017,145,146,145,4
01/08/2017,145,92 146,92,1
01/08/2017,146,145,0,6
01/08/2017,147,5,0,5
01/08/2017,147,50,0,18
01/08/2017,147,11 50,0,4
01/08/2017,152,4,4,13
01/08/2017,152,17 62,62,1
01/08/2017,152,4 33 6 17 83 138,66 4 138 6,28
01/08/2017,154,143,0,6
01/08/2017,155,11,155,3
01/08/2017,155,56,0,1
02/08/2017,3,4,0,3
02/08/2017,3,10,0,4
02/08/2017,3,50,0,8
02/08/2017,3,56,0,5
02/08/2017,3,65,0,21
02/08/2017,3,74,0,1
02/08/2017,3,4 6,0,3
02/08/2017,4,6,0,10
02/08/2017,4,10,0,4
02/08/2017,4,11,0,3
02/08/2017,4,63,0,2
02/08/2017,4,83,0,1
02/08/2017,4,90,0,3
02/08/2017,5,26,5,5
02/08/2017,5,47,5,20
02/08/2017,6,4,6,31
02/08/2017,6,83,0,7
02/08/2017,6,141,0,3
02/08/2017,6,4 3,0,5
02/08/2017,6,69 83,0,3
02/08/2017,9,10,0,2
02/08/2017,9,53,0,10
02/08/2017,9,66,0,3
02/08/2017,10,3,0,7
02/08/2017,10,4,0,4
02/08/2017,10,9,0,2
02/08/2017,10,14,0,1
02/08/2017,11,4,0,4
02/08/2017,11,14,0,2
02/08/2017,11,50,0,3
02/08/2017,11,53,11,3
02/08/2017,11,56,0,3
02/08/2017,11,74,0,3
02/08/2017,11,83,0,1
02/08/2017,11,155,0,5
02/08/2017,11,56 81,56,2
02/08/2017,14,10,0,6
02/08/2017,14,11,0,1
02/08/2017,14,23,0,1
02/08/2017,14,79,0,1
02/08/2017,16,16,10,2
02/08/2017,16,74,0,13
02/08/2017,17,4 33 6 83 138 152,0,1
02/08/2017,23,14,0,4
02/08/2017,23,50 147,0,1
02/08/2017,26,5,0,3
02/08/2017,27,73,0,3
02/08/2017,32,152,0,1
02/08/2017,33,53,0,1
02/08/2017,33,143 154,0,12
02/08/2017,47,5,47,16
02/08/2017,47,59,0,1
02/08/2017,50,3,0,4
02/08/2017,50,11,0,2
02/08/2017,50,59,0,3
02/08/2017,50,155,0,2
02/08/2017,50,23 147,0,1
02/08/2017,51,47,51,1
02/08/2017,51,12 42 47,0,1
02/08/2017,53,9,0,6
02/08/2017,53,11,0,8
02/08/2017,53,33,0,3
02/08/2017,53,56,0,1
02/08/2017,53,80,0,19
02/08/2017,53,33 66,0,1
02/08/2017,56,3,0,6
02/08/2017,56,11,0,4
02/08/2017,56,53,0,1
02/08/2017,56,59,56,15
02/08/2017,56,141,56,3
02/08/2017,56,155,56,8
02/08/2017,56,11 81,0,5
02/08/2017,58,59,0,1
02/08/2017,59,47,0,4
02/08/2017,59,50,0,5
02/08/2017,59,56,0,15
02/08/2017,59,58,0,6
02/08/2017,62,79,0,2
02/08/2017,62,145,0,3
02/08/2017,62,146,0,3
02/08/2017,63,4,0,2
02/08/2017,65,3,0,12
02/08/2017,66,9,0,3
02/08/2017,73,27,73,1
02/08/2017,74,3,74,1
02/08/2017,74,11,0,8
02/08/2017,74,16,0,13
02/08/2017,74,79,74,44
02/08/2017,74,145 146,0,9
02/08/2017,79,14,0,2
02/08/2017,79,62,0,1
02/08/2017,79,74,0,66
02/08/2017,80,53,0,12
02/08/2017,81,11 56,0,3
02/08/2017,83,4,0,2
02/08/2017,83,6,0,8
02/08/2017,83,11,0,3
02/08/2017,83,69,0,1
02/08/2017,83,69 6,0,3
02/08/2017,90,4,0,2
02/08/2017,92,145 146,145,1
02/08/2017,138,4 33 6 17 83 152,0,1
02/08/2017,141,6,0,2
02/08/2017,141,56,0,4
02/08/2017,143,33 154,0,1
02/08/2017,145,62,0,2
02/08/2017,145,146,145,5
02/08/2017,145,74 146,0,2
02/08/2017,145,92 146,92,1
02/08/2017,146,62,0,2
02/08/2017,146,145,146,2
02/08/2017,146,74 145,0,3
02/08/2017,147,23 50,147,4
02/08/2017,152,32,0,1
02/08/2017,152,152,153,2
02/08/2017,153,141,0,1
02/08/2017,154,33 143,0,17
02/08/2017,155,11,0,1
02/08/2017,155,50,0,2
02/08/2017,155,56,0,2
03/08/2017,3,4,0,24
03/08/2017,3,9,0,7
03/08/2017,3,10,0,2
03/08/2017,3,17,0,1
03/08/2017,3,50,0,3
03/08/2017,3,56,0,18
03/08/2017,3,65,0,1
03/08/2017,3,81,0,38
03/08/2017,3,4 9 11 10 56 81,0,9
03/08/2017,3,9 11 10 56 81,0,10
03/08/2017,4,3,0,6
03/08/2017,4,6,0,24
03/08/2017,4,92,0,1
03/08/2017,4,152,0,7
03/08/2017,4,11 6,0,1
03/08/2017,4,11 81,0,1
03/08/2017,4,33 6 17 83 138 152,4 17,4
03/08/2017,4,9 3 11 10 56 81,3,1
03/08/2017,4,9 33 53 66,0,1
03/08/2017,5,47,5,6
03/08/2017,5,73,0,4
03/08/2017,5,147,0,5
03/08/2017,6,4,6,40
03/08/2017,6,4 11,0,1
03/08/2017,6,4 33 17 83 138 152,138 17 6,13
03/08/2017,6,69 83,0,1
03/08/2017,9,3,0,6
03/08/2017,9,53,0,6
03/08/2017,9,3 11 10 56 81,0,7
03/08/2017,9,4 33 53 66,9,3
03/08/2017,10,3,0,4
03/08/2017,10,9,0,1
03/08/2017,10,27,0,19
03/08/2017,10,83,0,1
03/08/2017,10,144,10,2
03/08/2017,11,14,0,3
03/08/2017,11,56,0,6
03/08/2017,11,79,0,1
03/08/2017,11,81,0,3
03/08/2017,11,155,0,2
03/08/2017,11,4 6,0,3
03/08/2017,11,4 81,0,1
03/08/2017,11,50 147,147,1
03/08/2017,12,51 42 47,0,2
03/08/2017,14,11,0,1
03/08/2017,14,145,0,3
03/08/2017,16,53,0,2
03/08/2017,16,74,0,6
03/08/2017,17,3,0,1
03/08/2017,17,152,0,26
03/08/2017,17,4 33 6 83 138 152,0,1
03/08/2017,27,10,0,29
03/08/2017,27,62,0,1
03/08/2017,27,73,0,1
03/08/2017,30,58,0,1
03/08/2017,30,147,0,3
03/08/2017,33,154,0,10
03/08/2017,47,5,0,6
03/08/2017,47,12 51 42,47 51,19
03/08/2017,50,3,0,2
03/08/2017,50,147,0,1
03/08/2017,50,155,50,3
03/08/2017,51,51,0,2
03/08/2017,51,12 42 47,47 42 51,8
03/08/2017,52,81,0,3
03/08/2017,53,9,0,6
03/08/2017,53,16,0,2
03/08/2017,53,62,0,3
03/08/2017,53,141,0,2
03/08/2017,56,3,56,11
03/08/2017,56,11,0,3
03/08/2017,56,17,0,1
03/08/2017,56,59,0,5
03/08/2017,56,69,0,2
03/08/2017,56,83,0,4
03/08/2017,56,141,0,1
03/08/2017,56,143,0,4
03/08/2017,56,9 3 11 10 81,0,1
03/08/2017,59,50,0,2
03/08/2017,59,56,0,8
03/08/2017,62,27,0,2
03/08/2017,62,53,0,2
03/08/2017,62,144,0,2
03/08/2017,63,4,0,1
03/08/2017,65,3,0,1
03/08/2017,69,56,0,2
03/08/2017,69,83,83,2
03/08/2017,69,6 83,0,1
03/08/2017,69,6 83 138,138,1
03/08/2017,73,5,0,2
03/08/2017,73,32,73,1
03/08/2017,74,16,0,7
03/08/2017,74,145 146,0,8
03/08/2017,79,11,0,1
03/08/2017,79,147,79,1
03/08/2017,81,3,81,42
03/08/2017,81,11,0,4
03/08/2017,81,14,81,2
03/08/2017,81,52,0,2
03/08/2017,81,155,0,2
03/08/2017,81,4 11,0,1
03/08/2017,81,4 9 3 11 10 56,0,2
03/08/2017,82,73,0,1
03/08/2017,83,10,0,1
03/08/2017,83,56,0,1
03/08/2017,83,69,0,1
03/08/2017,83,138,0,1
03/08/2017,83,141,0,1
03/08/2017,83,69 53,0,2
03/08/2017,83,69 6 138,0,1
03/08/2017,92,4,0,1
03/08/2017,138,4 33 6 17 83 152,138,2
03/08/2017,138,69 6 83,0,1
03/08/2017,141,53,0,2
03/08/2017,141,56,0,2
03/08/2017,141,83,0,2
03/08/2017,141,153,0,2
03/08/2017,143,56,0,9
03/08/2017,144,10,0,1
03/08/2017,144,62,0,1
03/08/2017,145,14,0,4
03/08/2017,145,146,145,1
03/08/2017,145,74 146,0,7
03/08/2017,147,5,0,4
03/08/2017,147,30,0,3
03/08/2017,147,50,0,1
03/08/2017,147,79,0,3
03/08/2017,147,11 50,11,3
03/08/2017,147,23 50,0,1
03/08/2017,152,4,0,11
03/08/2017,152,17,0,43
03/08/2017,152,152,0,5
03/08/2017,152,4 33 6 17 83 138,6,2
03/08/2017,154,33,0,12
03/08/2017,155,11,0,1
03/08/2017,155,50,0,1
03/08/2017,155,81,0,2
04/08/2017,3,4,0,21
04/08/2017,3,33,0,8
04/08/2017,3,56,3,42
04/08/2017,3,74,0,1
04/08/2017,3,81,0,6
04/08/2017,4,3,0,10
04/08/2017,4,9,0,1
04/08/2017,4,10,0,1
04/08/2017,4,50,0,2
04/08/2017,4,152,0,1
04/08/2017,4,6 141,0,1
04/08/2017,5,27,0,4
04/08/2017,5,32,0,2
04/08/2017,5,23 26,0,2
04/08/2017,6,11,0,2
04/08/2017,6,56,0,2
04/08/2017,6,138,0,1
04/08/2017,6,141,0,3
04/08/2017,6,4 33 17 83 138 152,0,4
04/08/2017,6,69 83,0,2
04/08/2017,9,4,0,2
04/08/2017,9,9,0,1
04/08/2017,9,14,0,4
04/08/2017,9,33,0,11
04/08/2017,9,53,0,6
04/08/2017,9,81,0,2
04/08/2017,9,33 53 66,0,1
04/08/2017,9,4 3 11 10 56 81,0,1
04/08/2017,10,4,0,1
04/08/2017,10,14,0,1
04/08/2017,10,27,0,1
04/08/2017,10,53,0,8
04/08/2017,10,79,0,21
04/08/2017,10,144,0,6
04/08/2017,10,155,0,1
04/08/2017,11,6,0,2
04/08/2017,11,14,0,6
04/08/2017,11,50,50,2
04/08/2017,11,53,0,8
04/08/2017,11,56,0,1
04/08/2017,11,74,0,1
04/08/2017,11,141,0,3
04/08/2017,11,155,0,1
04/08/2017,11,50 155,155 50,5
04/08/2017,12,51 42 47,47 51,2
04/08/2017,14,9,0,2
04/08/2017,14,10,0,1
04/08/2017,14,11,14,5
04/08/2017,14,16,0,2
04/08/2017,14,11 155,0,1
04/08/2017,16,14,0,1
04/08/2017,16,74,0,2
04/08/2017,16,79,0,12
04/08/2017,16,155,0,2
04/08/2017,17,56,0,1
04/08/2017,17,154,0,1
04/08/2017,17,62 152,0,4
04/08/2017,23,5 26,0,2
04/08/2017,27,5,0,4
04/08/2017,27,10,0,2
04/08/2017,27,143,0,1
04/08/2017,32,5,0,1
04/08/2017,32,73,32,1
04/08/2017,33,3,0,7
04/08/2017,33,9,0,13
04/08/2017,33,53,0,8
04/08/2017,33,66,0,3
04/08/2017,33,69,0,21
04/08/2017,33,81,0,2
04/08/2017,33,154,0,3
04/08/2017,33,143 154,0,6
04/08/2017,33,53 66,66,12
04/08/2017,42,12 51 47,51,6
04/08/2017,47,51,0,1
04/08/2017,47,12 51 42,51 12,8
04/08/2017,50,4,50,4
04/08/2017,50,11,0,2
04/08/2017,50,58,0,2
04/08/2017,50,147,0,4
04/08/2017,50,11 155,0,3
04/08/2017,51,47,0,4
04/08/2017,51,12 42 47,0,1
04/08/2017,53,9,53,14
04/08/2017,53,10,0,30
04/08/2017,53,11,0,16
04/08/2017,53,33,53,37
04/08/2017,53,62,0,21
04/08/2017,53,74,0,3
04/08/2017,53,33 66,0,5
04/08/2017,56,3,56,37
04/08/2017,56,6,0,5
04/08/2017,56,11,0,1
04/08/2017,56,17,0,1
04/08/2017,56,92,56,8
04/08/2017,56,155,0,1
04/08/2017,56,69 6 50 83,0,2
04/08/2017,58,50,58,4
04/08/2017,59,63,0,1
04/08/2017,62,53,0,8
04/08/2017,62,144,0,2
04/08/2017,62,145,0,4
04/08/2017,63,5,0,1
04/08/2017,63,59,0,1
04/08/2017,66,138,0,5
04/08/2017,66,143,0,5
04/08/2017,66,144,0,1
04/08/2017,66,33 53,33,14
04/08/2017,69,33,0,18
04/08/2017,69,83,0,3
04/08/2017,69,6 50 56 83,50 56 69,5
04/08/2017,69,6 83,83 6 69,6
04/08/2017,73,32,73,1
04/08/2017,73,82,0,5
04/08/2017,74,3,0,1
04/08/2017,74,11,0,1
04/08/2017,74,16,0,1
04/08/2017,74,53,0,3
04/08/2017,74,81,0,2
04/08/2017,74,92,0,1
04/08/2017,74,144,0,1
04/08/2017,74,152,0,2
04/08/2017,74,145 146,0,3
04/08/2017,79,10,79,21
04/08/2017,79,16,0,8
04/08/2017,79,147,0,4
04/08/2017,81,3,0,9
04/08/2017,81,9,81,3
04/08/2017,81,33,0,2
04/08/2017,81,52,0,3
04/08/2017,81,74,0,2
04/08/2017,81,138,0,3
04/08/2017,81,155,0,1
04/08/2017,82,73,82,4
04/08/2017,83,69,69,6
04/08/2017,83,4 33 6 17 138 152,0,1
04/08/2017,83,4 6 16 50 10,0,2
04/08/2017,83,69 6,0,2
04/08/2017,85,4 6,0,1
04/08/2017,92,56,0,5
04/08/2017,92,74,0,1
04/08/2017,138,66,0,5
04/08/2017,138,81,0,1
04/08/2017,138,4 33 6 17 83 152,0,5
04/08/2017,141,6,141,5
04/08/2017,141,11,0,2
04/08/2017,141,4 6,0,1
04/08/2017,143,27,0,2
04/08/2017,143,66,0,10
04/08/2017,143,154,0,3
04/08/2017,143,33 154,0,3
04/08/2017,144,10,0,2
04/08/2017,144,62,144,4
04/08/2017,144,66,0,2
04/08/2017,144,74,0,1
04/08/2017,145,14,0,1
04/08/2017,145,62,145,9
04/08/2017,145,146,0,2
04/08/2017,147,50,0,7
04/08/2017,147,79,0,10
04/08/2017,147,23 50,0,2
04/08/2017,152,4,0,3
04/08/2017,152,74,74,2
04/08/2017,152,153,153,6
04/08/2017,152,17 62,0,7
04/08/2017,152,4 33 6 17 83 138,138,2
04/08/2017,153,141,0,1
04/08/2017,153,152,0,4
04/08/2017,154,17,0,2
04/08/2017,154,33,154,6
04/08/2017,154,143,154,4
04/08/2017,154,33 143,33 143,4
04/08/2017,155,10,0,1
04/08/2017,155,16,0,1
04/08/2017,155,81,0,2
04/08/2017,155,11 14,0,1
04/08/2017,155,11 50,155 50 11,10
05/08/2017,3,10,0,1
05/08/2017,3,11,0,17
05/08/2017,3,14,0,5
05/08/2017,3,33,0,33
05/08/2017,4,10,0,1
05/08/2017,4,11,0,1
05/08/2017,6,56,0,1
05/08/2017,6,85,0,9
05/08/2017,6,4 16 50 10 83,0,1
05/08/2017,6,4 33 17 83 138 152,4,3
05/08/2017,6,69 83,6,1
05/08/2017,10,3,0,1
05/08/2017,10,4,0,2
05/08/2017,10,14,0,1
05/08/2017,11,3,11,14
05/08/2017,11,4,0,1
05/08/2017,14,3,14,4
05/08/2017,14,10,0,1
05/08/2017,33,3,0,21
05/08/2017,33,55,0,1
05/08/2017,50,4,0,1
05/08/2017,52,81,0,1
05/08/2017,56,6,0,1
05/08/2017,56,11,56,1
05/08/2017,81,81,0,1
05/08/2017,81,138,0,1
05/08/2017,85,6,0,15
05/08/2017,138,4 33 6 17 83 152,0,3
05/08/2017,154,143,0,3
06/08/2017,9,3,0,3
06/08/2017,9,138,0,1
06/08/2017,10,74,0,2
06/08/2017,14,16,0,2
06/08/2017,16,74,0,2
06/08/2017,53,33 66,0,7
06/08/2017,66,33 53,0,8
06/08/2017,69,6 83,83 6,1
06/08/2017,74,10,0,4
06/08/2017,74,16,0,4
06/08/2017,83,69 6,6,3
06/08/2017,138,9,0,1
06/08/2017,138,4 6 66 83,0,1
06/08/2017,141,6,0,2
06/08/2017,152,4 33 6 17 83 138,6,1
07/08/2017,3,9,0,3
07/08/2017,3,10,0,14
07/08/2017,4,3,0,1
07/08/2017,4,6,0,1
07/08/2017,4,9,0,1
07/08/2017,4,11,0,1
07/08/2017,4,50,0,2
07/08/2017,4,52,0,1
07/08/2017,4,56,4,4
07/08/2017,4,74,0,1
07/08/2017,4,11 17,4,1
07/08/2017,4,33 6 17 83 138 152,0,4
07/08/2017,4,9 53,0,1
07/08/2017,5,47,0,3
07/08/2017,5,74,0,1
07/08/2017,6,141,0,1
07/08/2017,6,4 141,0,1
07/08/2017,9,4,0,2
07/08/2017,9,33,0,1
07/08/2017,9,56,0,2
07/08/2017,9,62,0,4
07/08/2017,9,69,0,3
07/08/2017,9,4 53,9,4
07/08/2017,10,3,0,4
07/08/2017,10,14,0,1
07/08/2017,10,27,0,5
07/08/2017,10,74,0,2
07/08/2017,10,79,0,1
07/08/2017,10,144,0,1
07/08/2017,11,4,0,1
07/08/2017,11,11,0,1
07/08/2017,11,69,0,1
07/08/2017,11,74,0,16
07/08/2017,11,79,0,5
07/08/2017,11,85,0,3
07/08/2017,11,155,0,8
07/08/2017,11,56 81,56,4
07/08/2017,14,10,0,2
07/08/2017,14,16,0,4
07/08/2017,14,74,0,11
07/08/2017,16,14,0,5
07/08/2017,16,53,0,3
07/08/2017,16,74,0,6
07/08/2017,17,74,0,2
07/08/2017,17,152,0,4
07/08/2017,23,74,0,1
07/08/2017,27,10,0,15
07/08/2017,27,59,0,7
07/08/2017,30,51,0,6
07/08/2017,33,9,0,1
07/08/2017,33,53,0,1
07/08/2017,47,5,0,2
07/08/2017,47,12 51 42,47 51,6
07/08/2017,47,5 51,5,2
07/08/2017,50,4,50,2
07/08/2017,50,51,50,1
07/08/2017,50,58,0,1
07/08/2017,50,59,0,3
07/08/2017,50,74,0,2
07/08/2017,50,51 47,0,2
07/08/2017,50,56 83,0,1
07/08/2017,50,56 83 155,0,1
07/08/2017,51,30,0,5
07/08/2017,51,47,51,2
07/08/2017,51,12 42 47,42,6
07/08/2017,51,50 47,0,2
07/08/2017,52,4,0,3
07/08/2017,52,138,0,1
07/08/2017,53,16,0,9
07/08/2017,53,33,0,1
07/08/2017,53,53,0,1
07/08/2017,56,4,0,14
07/08/2017,56,9,56,6
07/08/2017,56,50,0,2
07/08/2017,56,59,0,11
07/08/2017,56,81,0,3
07/08/2017,56,141,56,10
07/08/2017,56,11 81,56,11
07/08/2017,56,152 153,0,2
07/08/2017,56,50 83,0,2
07/08/2017,56,50 83 155,0,1
07/08/2017,58,30,0,1
07/08/2017,58,50,0,2
07/08/2017,59,27,0,9
07/08/2017,59,50,0,3
07/08/2017,59,56,0,14
07/08/2017,62,9,0,3
07/08/2017,62,27,0,1
07/08/2017,66,83,0,2
07/08/2017,66,4 6 83 138,66,8
07/08/2017,69,9,0,1
